,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,basement space,aboveground space,noise level,waterfront,view,air quality level,building year,decoration year,district,city,zip code,region,exchange rate,lat,lng,is_renovated,total cost,label
2022,2022,2014/6/10 0:00,2,1.5,1010,7719,0,1010,2,0,0,3,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA,6.155983527,47.512761,-122.1891376,1,293998.8154,0
2023,2023,2014/6/10 0:00,4,1,1150,8184,0,1150,1.5,0,0,3,1947,2012,15562 9th Ave NE,Shoreline,WA 98155,USA,7.030154536,47.7430732,-122.3193369,1,287286.0355,0
2024,2024,2014/6/10 0:00,3,2.5,1780,6771,550,1230,1,0,0,3,1990,2009,8833 14th Ave SW,Seattle,WA 98106,USA,6.362729981,47.5237109,-122.3531506,1,288128.2816,0
2025,2025,2014/6/10 0:00,4,1,1740,11075,0,1740,1.5,0,0,3,1965,1993,2109 N 161st Pl,Shoreline,WA 98133,USA,6.095560118,47.745749,-122.3339313,1,291905.6592,0
2026,2026,2014/6/10 0:00,3,1.75,1420,7650,320,1100,1,0,0,4,1984,0,2714 NE 4th Ct,Renton,WA 98056,USA,6.1075936,47.4891994,-122.1820773,0,305684.9762,1
2027,2027,2014/6/10 0:00,4,2.5,1930,9643,0,1930,2,0,0,4,1992,0,12108 SE 218th Pl,Kent,WA 98031,USA,6.158849951,47.4065282,-122.1802259,0,265186.5533,0
2028,2028,2014/6/10 0:00,2,1,1740,3622,790,950,1,0,0,4,1924,0,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA,7.20354361,47.5541796,-122.2898275,0,311595.2052,1
2029,2029,2014/6/10 0:00,3,1.75,2430,9133,1020,1410,1,0,0,4,1978,2000,4618 NE 22nd Pl,Renton,WA 98059,USA,6.624009919,47.5115235,-122.1571257,1,325205.8063,1
2030,2030,2014/6/10 0:00,3,1.75,1540,6909,620,920,1,0,0,4,1955,2009,16000-16098 15th Ave NE,Shoreline,WA 98155,USA,6.275671574,47.7448051,-122.3130137,1,322630.666,1
2031,2031,2014/6/10 0:00,2,0.75,1392,43710,0,1392,1.5,0,0,4,1978,2000,17404 94th Ave SW,Vashon,WA 98070,USA,6.214157584,47.4491022,-122.4534462,1,151376.5716,0
2032,2032,2014/6/10 0:00,3,1.75,1890,9100,0,1890,2,0,0,4,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA,7.431491711,47.7676211,-122.3390484,0,298359.3722,0
2033,2033,2014/6/10 0:00,4,2,1630,10375,0,1630,1,0,0,5,1968,0,17602 197th Pl NE,Woodinville,WA 98077,USA,6.379425063,47.7564607,-122.0731511,0,333710.9675,1
2034,2034,2014/6/10 0:00,3,1.75,1520,8625,0,1520,1,0,0,3,1976,0,19223 89th Ave NE,Bothell,WA 98011,USA,6.432196726,47.7687232,-122.2228706,0,324029.0778,1
2035,2035,2014/6/10 0:00,4,2.5,1960,7133,0,1960,2,0,0,3,2002,0,2125 NE 6th Cir,Renton,WA 98056,USA,7.017508403,47.4940974,-122.1898977,0,366656.9014,1
2036,2036,2014/6/10 0:00,4,2.5,2210,9427,0,2210,2,0,0,3,1999,0,475 S 190th St,Burien,WA 98148,USA,7.120883584,47.4323561,-122.3269336,0,372334.4146,1
2037,2037,2014/6/10 0:00,3,1.5,1530,7200,0,1530,1,0,0,3,1975,0,3005 NE 194th St,Lake Forest Park,WA 98155,USA,7.284753835,47.7691301,-122.2971211,0,348046.05,1
2038,2038,2014/6/10 0:00,4,1.5,1680,11123,550,1130,1,0,0,3,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA,6.564929222,47.7565694,-122.361007,1,374047.3674,1
2039,2039,2014/6/10 0:00,4,1.75,1720,8750,860,860,1,0,0,3,1971,0,9813 NE 140th St,Kirkland,WA 98034,USA,7.706123031,47.7259671,-122.2098625,0,325488.5019,1
2040,2040,2014/6/10 0:00,4,2.75,1940,6555,0,1940,2,0,0,3,1990,2009,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,6.177446262,47.3702582,-122.0406293,1,379243.6165,1
2041,2041,2014/6/10 0:00,4,2.5,2530,7563,1090,1440,1,0,0,3,1978,0,9808 NE 204th Pl,Bothell,WA 98011,USA,6.286468994,47.7762463,-122.2099643,0,399064.128,1
2042,2042,2014/6/10 0:00,2,1,1100,3598,0,1100,1,0,0,4,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA,6.511611636,47.5738213,-122.3131391,1,391386.3246,1
2043,2043,2014/6/10 0:00,3,2.5,2090,6045,0,2090,2,0,0,3,2000,0,3307 NE 7th St,Renton,WA 98056,USA,6.359212892,47.4946489,-122.1742186,0,379387.8567,1
2044,2044,2014/6/10 0:00,4,1,1390,10800,0,1390,1.5,0,0,4,1941,1998,115 NW 132nd St,Seattle,WA 98177,USA,7.574029604,47.7246932,-122.3589031,1,364219.4226,1
2045,2045,2014/6/10 0:00,3,2.5,2340,5957,0,2340,2,0,0,3,1995,0,7821 NE 147th St,Kenmore,WA 98028,USA,6.40969312,47.7347035,-122.2359817,0,404542.7574,1
2046,2046,2014/6/10 0:00,3,3.25,1410,1246,0,1410,3,0,0,3,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA,7.51028696,47.6980984,-122.3399616,0,423644.1475,1
2047,2047,2014/6/10 0:00,3,1.5,2010,9480,440,1570,1,0,0,3,1951,1994,11049 Sand Point Way NE,Seattle,WA 98125,USA,7.35335292,47.7101841,-122.2811559,1,379854.1535,1
2048,2048,2014/6/10 0:00,3,1.75,1870,7189,600,1270,1,0,0,3,1959,1989,6811 51st Ave S,Seattle,WA 98118,USA,6.153996849,47.5411599,-122.2702135,1,422616.0014,1
2049,2049,2014/6/10 0:00,5,2.25,1970,15247,520,1450,1,0,0,3,1986,0,4309 327th Pl SE,Fall City,WA 98024,USA,6.650980396,47.56688,-121.9048493,0,373750.7873,1
2050,2050,2014/6/10 0:00,3,1.5,1290,1286,0,1290,3,0,0,3,2000,0,4507 Linden Ave N,Seattle,WA 98103,USA,6.979175889,47.6616815,-122.3489757,0,435526.0037,1
2051,2051,2014/6/10 0:00,2,1,1470,7137,450,1020,1,0,0,3,1941,1994,9736 Dayton Ave N,Seattle,WA 98103,USA,6.566630493,47.7007626,-122.3524708,1,453116.1118,1
2052,2052,2014/6/10 0:00,3,1.75,2290,14800,670,1620,1,0,0,3,1965,1993,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA,6.245420632,47.7734411,-122.272775,1,456067.6458,1
2053,2053,2014/6/10 0:00,5,2.5,2732,9500,862,1870,1,0,2,4,1975,0,1006 S 286th Pl,Federal Way,WA 98003,USA,7.819927155,47.3437813,-122.3229052,0,425478.2822,1
2054,2054,2014/6/10 0:00,4,1.75,2320,4322,1180,1140,1,0,0,3,1910,2006,3149 35th Ave S,Seattle,WA 98144,USA,7.089301182,47.5754838,-122.2891104,1,461127.12,1
2055,2055,2014/6/10 0:00,4,2,1210,11100,0,1210,1,0,0,4,1955,2009,3911 147th Ave SE,Bellevue,WA 98006,USA,6.576527488,47.5746452,-122.1452341,1,459109.841,1
2056,2056,2014/6/10 0:00,4,2.5,3020,8302,0,3020,2,0,0,4,1994,0,26529 161st Ave SE,Covington,WA 98042,USA,7.979820899,47.3628971,-122.1270923,0,474869.5728,1
2057,2057,2014/6/10 0:00,3,2,2220,10275,580,1640,2,0,0,3,1980,0,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA,6.095210755,47.530374,-122.0547564,0,427793.7122,1
2058,2058,2014/6/10 0:00,3,2.5,1800,5001,0,1800,2,0,0,3,1996,0,8230 NE 125th Ct,Kirkland,WA 98034,USA,7.900675789,47.7126668,-122.2310799,0,508576.2048,2
2059,2059,2014/6/10 0:00,3,2,2110,5150,1030,1080,1,0,0,5,1919,1934,4836 S Findlay St,Seattle,WA 98118,USA,6.957725865,47.552064,-122.2710586,1,513072.2235,2
2060,2060,2014/6/10 0:00,5,2.75,2880,8364,0,2880,2,0,0,3,2006,0,407 Kitsap Ave NE,Renton,WA 98059,USA,7.81008236,47.4892447,-122.146926,0,469577.8857,1
2061,2061,2014/6/10 0:00,4,2.75,2790,8853,0,2790,2,0,0,3,2013,1923,1030 SE 10th St,North Bend,WA 98045,USA,7.041153083,47.4839456,-121.7722794,1,515786.0874,2
2062,2062,2014/6/10 0:00,3,2,2180,4976,500,1680,1.5,0,2,4,1930,0,3763 SW Hinds St,Seattle,WA 98126,USA,6.84148918,47.5729899,-122.379963,0,542908.8242,2
2063,2063,2014/6/10 0:00,4,2,2180,3870,1160,1020,1,0,0,3,1900,2005,729 23rd Ave,Seattle,WA 98122,USA,6.374427654,47.6088868,-122.3030516,1,554923.526,2
2064,2064,2014/6/10 0:00,4,1.75,2440,5000,1100,1340,1,0,0,3,1954,2005,7328 12th Ave NW,Seattle,WA 98117,USA,7.280021001,47.6823269,-122.371221,1,549379.4309,2
2065,2065,2014/6/10 0:00,5,3,3670,10583,1610,2060,1,0,0,5,1952,1998,5011 NE 180th St,Lake Forest Park,WA 98155,USA,7.410142821,47.7588978,-122.2768472,1,544480.7605,2
2066,2066,2014/6/10 0:00,4,2,2750,7807,500,2250,1.5,0,0,5,1916,0,12042 38th Ave NE,Seattle,WA 98125,USA,6.019639952,47.7167626,-122.2869732,0,526250.2036,2
2067,2067,2014/6/10 0:00,4,4.5,3870,35889,1340,2530,2,0,0,3,2001,0,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA,6.048649,47.467707,-122.0099905,0,379863.1083,1
2068,2068,2014/6/10 0:00,4,2.75,2490,9714,1090,1400,1,0,0,4,1983,0,10500-10598 NE 168th St,Bothell,WA 98011,USA,6.11614805,47.7494408,-122.201335,0,596528.6132,2
2069,2069,2014/6/10 0:00,4,2.25,2560,9731,0,2560,2,0,0,4,1973,0,7014 NE 139th St,Kirkland,WA 98034,USA,6.717615623,47.7260275,-122.2461533,0,597683.9533,2
2070,2070,2014/6/10 0:00,3,1.75,2050,11856,590,1460,1,0,0,3,1962,2003,4040 134th Ave SE,Bellevue,WA 98006,USA,7.077948419,47.5734699,-122.162146,1,589081.5548,2
2071,2071,2014/6/10 0:00,3,2.5,2510,6320,0,2510,2,0,0,3,1996,0,2651 230th Ave SE,Sammamish,WA 98075,USA,6.063292513,47.5867533,-122.0330251,0,653252.0342,2
2072,2072,2014/6/10 0:00,3,1.75,1820,5500,200,1620,1,0,0,4,1957,2001,4115 NE 62nd St,Seattle,WA 98115,USA,6.867501199,47.6737645,-122.2828798,1,627519.1962,2
2073,2073,2014/6/10 0:00,3,1.75,1760,8400,300,1460,1,0,0,4,1960,2001,7510 45th Ave SW,Seattle,WA 98136,USA,7.262660288,47.5355466,-122.3900051,1,649284.2408,2
2074,2074,2014/6/10 0:00,3,2.5,2550,45254,0,2550,2,0,0,3,2001,0,4792-4798 281st Ave NE,Redmond,WA 98053,USA,7.946314935,47.6493628,-121.9637075,0,461353.8576,1
2075,2075,2014/6/10 0:00,4,3.5,3510,9364,0,3510,2,0,0,3,2001,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA,6.448160704,47.5400615,-121.8761147,0,673934.3881,2
2076,2076,2014/6/10 0:00,3,2.75,2540,4694,0,2540,2,0,0,3,2005,0,1306 236th Pl NE,Sammamish,WA 98074,USA,6.461100751,47.6213984,-122.0235072,0,691454.5176,2
2077,2077,2014/6/10 0:00,5,2.75,3100,9825,0,3100,2,0,2,4,1950,1982,4251 NE 125th St,Seattle,WA 98125,USA,6.478791814,47.718929,-122.2810108,1,693529.7427,2
2078,2078,2014/6/10 0:00,3,2,2080,3880,920,1160,1,0,0,5,1954,0,7735 27th Ave NW,Seattle,WA 98117,USA,7.434965311,47.685978,-122.3910672,0,675282.54,2
2079,2079,2014/6/10 0:00,3,3.5,2440,3427,450,1990,2,0,0,3,2000,0,2469 132nd Ave SE,Bellevue,WA 98005,USA,7.104565709,47.5889814,-122.1649792,0,703049.9426,3
2080,2080,2014/6/10 0:00,3,2.5,3000,25341,0,3000,2,0,0,3,1995,0,7617 245th Way NE,Redmond,WA 98053,USA,6.864716893,47.6724666,-122.0127,0,711644.6004,3
2081,2081,2014/6/10 0:00,4,3.25,3490,7024,0,3490,2,0,0,3,2006,0,27520 SE 28th Ct,Sammamish,WA 98075,USA,7.156123102,47.5834284,-121.9719952,0,739953.3324,3
2082,2082,2014/6/10 0:00,5,3.25,2750,7500,600,2150,2,0,1,3,1937,1997,10237 NE 64th St,Kirkland,WA 98033,USA,7.3900472,47.6635505,-122.2031506,1,737739.7092,3
2083,2083,2014/6/10 0:00,4,2.5,3700,21755,1080,2620,1,0,4,3,1988,2000,4462 175th Pl SE,Bellevue,WA 98006,USA,6.208603939,47.5660958,-122.1081544,1,801656.5106,3
2084,2084,2014/6/10 0:00,4,2.5,3340,12248,870,2470,2,0,1,3,1998,2006,1919 Fairmount Ave SW,Seattle,WA 98126,USA,7.933912844,47.5857478,-122.3789989,1,847767.7932,3
2085,2085,2014/6/10 0:00,5,2.5,2550,20875,940,1610,1,0,0,4,1953,1983,11034 NE 26th Pl,Bellevue,WA 98004,USA,7.776269023,47.6335558,-122.1917898,1,836076.5545,3
2086,2086,2014/6/10 0:00,4,2.5,2580,3909,0,2580,2,0,0,3,2013,1923,1235 Market St,Kirkland,WA 98033,USA,7.033862878,47.685063,-122.2100711,1,894175.162,3
2087,2087,2014/6/10 0:00,6,3.75,2930,14980,0,2930,2,0,3,3,2013,1923,6478 167th Ln SE,Bellevue,WA 98006,USA,6.600238945,47.5439736,-122.1165733,1,892277.3733,3
2088,2088,2014/6/10 0:00,5,4,3760,28040,0,3760,2,0,0,3,1983,2009,4143 118th Ave NE,Kirkland,WA 98033,USA,6.806022525,47.6488832,-122.1827522,1,846634.4185,3
2089,2089,2014/6/10 0:00,5,3.25,3230,3825,750,2480,2,0,0,3,2014,0,6729 Earl Ave NW,Seattle,WA 98117,USA,7.055747074,47.6785525,-122.3921458,0,1052349.223,3
2090,2090,2014/6/10 0:00,3,3,2940,4622,710,2230,2,0,0,4,1988,0,4814 University View Pl NE,Seattle,WA 98105,USA,7.162049213,47.6640548,-122.2930456,0,1050534.407,3
2091,2091,2014/6/10 0:00,5,3.75,3630,6000,1160,2470,1.5,0,0,3,2004,2003,810 5th St,Kirkland,WA 98033,USA,7.242300182,47.681677,-122.1990812,1,1141296.962,3
2092,2092,2014/6/10 0:00,4,2.5,3040,7000,0,3040,2,0,0,3,2001,0,7024 SE 20th St,Mercer Island,WA 98040,USA,7.990524904,47.5933717,-122.2439532,0,1217068.436,3
2093,2093,2014/6/10 0:00,5,3.25,5270,17232,1260,4010,2,0,1,3,1977,2003,5355 84th Pl SE,Mercer Island,WA 98040,USA,6.927861058,47.5536187,-122.2276365,1,1760451.514,3
2094,2094,2014/6/11 0:00,1,1,620,8261,0,620,1,0,0,3,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA,7.838736659,47.5138454,-122.3642296,1,88734.6205,0
2095,2095,2014/6/11 0:00,2,1,700,4700,0,700,1,0,0,5,1953,0,751 Redmond Ave NE,Renton,WA 98056,USA,7.527597488,47.4952785,-122.1689846,0,166545.6712,0
2096,2096,2014/6/11 0:00,3,1.75,1570,4875,260,1310,1,0,0,4,1977,0,26712 186th Ave SE,Covington,WA 98042,USA,7.742554132,47.3620659,-122.0939777,0,179394.1389,0
2097,2097,2014/6/11 0:00,3,1,1050,6300,0,1050,1,0,0,3,1942,1999,10102 33rd Ave SW,Seattle,WA 98146,USA,7.574418383,47.5127501,-122.3737909,1,198600.136,0
2098,2098,2014/6/11 0:00,3,2,1640,5280,0,1640,1.5,0,0,5,1910,0,28 M St NE,Auburn,WA 98002,USA,6.051683929,47.3088249,-122.213167,0,227264.1485,0
2099,2099,2014/6/11 0:00,3,1.5,1360,9760,0,1360,1.5,0,0,5,1984,0,43712 SE 150th St,North Bend,WA 98045,USA,6.102640957,47.4649676,-121.7568771,0,225774.7461,0
2100,2100,2014/6/11 0:00,5,1.5,1510,9078,0,1510,1,0,0,4,1959,0,2052 S 132nd St,SeaTac,WA 98168,USA,7.70027121,47.4852423,-122.3051026,0,238799.1768,0
2101,2101,2014/6/11 0:00,2,1.5,982,846,176,806,2,0,0,3,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA,6.02622003,47.7033413,-122.3450481,0,246141.883,0
2102,2102,2014/6/11 0:00,3,1.5,1160,8906,0,1160,1,0,0,3,1962,2003,7327 33rd Ave S,Seattle,WA 98118,USA,6.393069716,47.5362187,-122.2902635,1,227530.1078,0
2103,2103,2014/6/11 0:00,2,1,1350,10096,0,1350,1,0,2,4,1952,0,428 Orchard Ave NE,North Bend,WA 98045,USA,7.657179601,47.4966601,-121.7783628,0,209251.7156,0
2104,2104,2014/6/11 0:00,3,2.5,1860,6607,0,1860,2,0,0,3,1989,0,1206 SW 349th St,Federal Way,WA 98023,USA,7.426786406,47.2890925,-122.3509708,0,263362.7212,0
2105,2105,2014/6/11 0:00,3,2.5,1870,4060,0,1870,2,0,0,3,2005,0,13303 SE 227th St,Kent,WA 98042,USA,6.338239066,47.3985467,-122.1630206,0,259531.9927,0
2106,2106,2014/6/11 0:00,3,1.75,1520,15090,0,1520,1,0,0,4,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA,6.099387348,47.3980341,-121.9645367,0,268266.0544,0
2107,2107,2014/6/11 0:00,2,1,860,3874,0,860,1,0,0,4,1931,0,915 N 1st St,Renton,WA 98057,USA,6.146987886,47.4835957,-122.2039826,0,288309.953,0
2108,2108,2014/6/11 0:00,4,2.75,2414,7693,0,2414,2,0,0,3,2006,0,315 F St SE,Auburn,WA 98002,USA,6.502015375,47.3045295,-122.2218348,0,252251.2154,0
2109,2109,2014/6/11 0:00,5,3.5,2100,5107,690,1410,2,0,0,3,1999,0,10026 61st Ave S,Seattle,WA 98178,USA,6.982659124,47.5108381,-122.2567464,0,276784.6407,0
2110,2110,2014/6/11 0:00,3,2.5,2250,7294,0,2250,2,0,0,3,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA,7.008849232,47.2636356,-122.2122641,0,305951.3441,1
2111,2111,2014/6/11 0:00,3,1,1160,8813,0,1160,1,0,0,3,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA,6.733115425,47.725633,-122.3292355,1,269753.8372,0
2112,2112,2014/6/11 0:00,3,1.75,1790,27427,660,1130,1,0,0,3,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA,7.501726933,47.5320822,-121.7609368,0,285487.2796,0
2113,2113,2014/6/11 0:00,3,2.5,2456,7566,0,2456,2,0,0,3,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA,7.92936917,47.2980004,-122.3510165,1,278896.2067,0
2114,2114,2014/6/11 0:00,3,2.5,2210,7557,0,2210,2,0,0,3,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA,6.486334947,47.3078935,-122.3930078,0,299978.7297,0
2115,2115,2014/6/11 0:00,2,1,720,6686,0,720,1,0,0,3,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA,7.959844731,47.7002564,-122.3617249,1,327397.2059,1
2116,2116,2014/6/11 0:00,4,2.25,2030,13500,800,1230,1,0,0,3,1963,2008,20532 SE 159th St,Renton,WA 98059,USA,7.387330888,47.4595961,-122.0658605,1,328795.2363,1
2117,2117,2014/6/11 0:00,3,2.5,1430,1002,0,1430,3,0,0,3,2002,0,720 N 95th St,Seattle,WA 98103,USA,6.061633577,47.6979916,-122.3490271,0,348680.7895,1
2118,2118,2014/6/11 0:00,3,3.25,1460,1592,330,1130,2,0,0,3,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA,6.898879389,47.5481329,-122.3739715,0,339721.3144,1
2119,2119,2014/6/11 0:00,3,1.75,1170,8182,0,1170,1,0,0,3,1962,2003,14737 28th Ave NE,Shoreline,WA 98155,USA,7.427967706,47.7367321,-122.2982046,1,294234.158,0
2120,2120,2014/6/11 0:00,3,1,940,10368,0,940,1,0,0,3,1965,1993,15550 NE 60th St,Redmond,WA 98052,USA,6.580262621,47.6608168,-122.1328682,1,325848.7204,1
2121,2121,2014/6/11 0:00,3,1,890,7200,0,890,1,0,0,3,1951,1994,3843 NE 113th St,Seattle,WA 98125,USA,7.01001249,47.709968,-122.2860806,1,323596.7808,1
2122,2122,2014/6/11 0:00,3,2,1370,8336,0,1370,1,0,0,5,1964,0,2320 N 161st St,Shoreline,WA 98133,USA,7.555403511,47.7458506,-122.3309944,0,352026.5396,1
2123,2123,2014/6/11 0:00,3,1.5,1460,11407,0,1460,1,0,0,3,1954,2005,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA,6.25686647,47.7459675,-122.293811,1,358101.6266,1
2124,2124,2014/6/11 0:00,3,1.5,1270,1318,190,1080,2,0,0,3,2004,2003,3613 Gilman Ave W,Seattle,WA 98199,USA,6.770220774,47.6526099,-122.3839981,1,384432.0797,1
2125,2125,2014/6/11 0:00,3,2,1640,7201,0,1640,1,0,0,3,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA,7.803120091,47.7215873,-122.2889397,1,349962.2391,1
2126,2126,2014/6/11 0:00,4,2.5,2550,4500,0,2550,2,0,0,3,2009,0,564 Field Pl NE,Renton,WA 98059,USA,6.751170056,47.4915966,-122.1530471,0,395939.5549,1
2127,2127,2014/6/11 0:00,4,1,1860,4736,0,1860,1.5,0,0,1,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA,6.798212687,47.6250486,-122.3005969,0,398932.9639,1
2128,2128,2014/6/11 0:00,3,2.5,1420,2581,0,1420,3,0,0,3,2004,2003,136 N 101st St,Seattle,WA 98133,USA,7.455112362,47.7027033,-122.3570127,1,424128.3557,1
2129,2129,2014/6/11 0:00,4,2.5,2300,19250,0,2300,1,0,0,4,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA,7.351299568,47.4793651,-121.7756145,1,403318.449,1
2130,2130,2014/6/11 0:00,4,2.5,3170,10688,0,3170,2,0,2,3,2001,0,1118 U St NW,Auburn,WA 98001,USA,6.960661043,47.3178918,-122.2572597,0,433145.9002,1
2131,2131,2014/6/11 0:00,3,2,2060,4437,1030,1030,1,0,0,3,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA,7.844051194,47.5705333,-122.3757893,0,439418.0757,1
2132,2132,2014/6/11 0:00,4,2.5,2180,7203,0,2180,2,0,0,4,1989,0,5055 NE 23rd St,Renton,WA 98059,USA,6.30527594,47.5119313,-122.1509396,0,459628.8058,1
2133,2133,2014/6/11 0:00,4,2.5,2090,9702,770,1320,1,0,0,5,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA,7.64696391,47.74681,-122.3389851,0,450651.6303,1
2134,2134,2014/6/11 0:00,4,1.75,1470,5350,490,980,1,0,0,3,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA,7.08232669,47.7047275,-122.3148493,1,450246.9583,1
2135,2135,2014/6/11 0:00,3,2.25,1630,2520,0,1630,2,0,0,3,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA,7.6054598,47.5493132,-121.9979956,0,470459.0749,1
2136,2136,2014/6/11 0:00,6,5,3440,4500,160,3280,2,0,0,3,2007,0,321 Hardie Ave NW,Renton,WA 98057,USA,7.467768215,47.4870688,-122.2192016,0,471283.1172,1
2137,2137,2014/6/11 0:00,3,1.75,1720,5899,500,1220,1,0,1,3,1986,0,4052 SW Myrtle St,Seattle,WA 98136,USA,6.851766414,47.5399969,-122.3850222,0,490723.8399,1
2138,2138,2014/6/11 0:00,3,2.5,3370,19585,170,3200,2,0,0,3,1951,1994,15043 Densmore Ave N,Shoreline,WA 98133,USA,6.100760296,47.7388792,-122.3390891,1,456419.6148,1
2139,2139,2014/6/11 0:00,4,3.5,2550,8698,0,2550,2,0,0,3,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA,6.040576309,47.521396,-121.8693894,0,471353.3519,1
2140,2140,2014/6/11 0:00,3,1.75,1730,8400,330,1400,1,0,0,4,1980,0,8605 169th Ct NE,Redmond,WA 98052,USA,7.850321373,47.6792115,-122.1150947,0,510838.8727,2
2141,2141,2014/6/11 0:00,2,1.75,1640,4080,800,840,1,0,0,3,1921,2000,4746 Thackeray Pl NE,Seattle,WA 98105,USA,7.308370364,47.6644947,-122.3258018,1,510090.6681,2
2142,2142,2014/6/11 0:00,3,1.75,1550,3680,500,1050,1,0,0,3,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA,6.503416601,47.6816237,-122.3599945,1,524725.8622,2
2143,2143,2014/6/11 0:00,5,2.25,2520,49222,0,2520,2,0,0,4,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,USA,7.448720728,47.4917534,-122.0637315,1,240838.021,0
2144,2144,2014/6/11 0:00,3,2.5,2180,15693,330,1850,1,0,0,4,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,USA,7.548417249,47.5924816,-122.0825914,0,502582.161,2
2145,2145,2014/6/11 0:00,3,3.5,1650,2262,0,1650,3,0,0,3,2010,0,769 N 74th St,Seattle,WA 98103,USA,7.103097821,47.6823597,-122.3469566,0,538307.7373,2
2146,2146,2014/6/11 0:00,3,2.5,1990,3984,0,1990,2,0,0,3,2004,2003,24134 SE 20th St,Sammamish,WA 98075,USA,6.217852963,47.5914063,-122.0170869,1,547712.0106,2
2147,2147,2014/6/11 0:00,3,2.5,2600,7465,0,2600,2,0,0,3,1988,2000,15201 93rd Pl NE,Bothell,WA 98011,USA,7.293556928,47.7387664,-122.2169233,1,554357.3732,2
2148,2148,2014/6/11 0:00,4,2.75,2240,27820,0,2240,1.5,0,0,4,1976,1992,21404 SE 19th St,Sammamish,WA 98075,USA,7.579846973,47.5935515,-122.0541972,1,544091.77,2
2149,2149,2014/6/11 0:00,4,2,1680,5000,700,980,1,0,0,3,1950,2005,7734 39th Ave NE,Seattle,WA 98115,USA,7.102618618,47.6858311,-122.2860994,1,582023.2912,2
2150,2150,2014/6/11 0:00,4,2,2090,3610,300,1790,1.5,0,0,5,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,USA,6.813964274,47.6880673,-122.3130131,0,606378.7404,2
2151,2151,2014/6/11 0:00,4,2.75,4140,24190,0,4140,2,0,0,3,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA,6.958381125,47.3062091,-122.1498735,0,496971.0153,1
2152,2152,2014/6/11 0:00,6,3,4250,4400,1230,3020,2.5,0,0,4,1902,0,3907 S Edmunds St,Seattle,WA 98118,USA,7.780239915,47.558483,-122.2830804,0,631161.401,2
2153,2153,2014/6/11 0:00,3,2.75,2500,7378,1110,1390,1,0,0,5,1948,1985,10050 11th Ave NW,Seattle,WA 98177,USA,6.695647061,47.7029317,-122.3698168,1,670115.456,2
2154,2154,2014/6/11 0:00,4,1.75,2460,5100,1010,1450,1.5,0,0,5,1909,1988,6815 26th Ave NE,Seattle,WA 98115,USA,6.635565202,47.6781466,-122.2998709,1,733644.8947,3
2155,2155,2014/6/11 0:00,4,2.75,2490,17833,1000,1490,2,0,2,3,1979,2014,12537 41st Ave NE,Seattle,WA 98125,USA,6.630473264,47.7203714,-122.2843506,1,633141.6192,2
2156,2156,2014/6/11 0:00,4,2.5,2810,10986,0,2810,2,0,0,3,1997,0,1755 268th Pl SE,Sammamish,WA 98075,USA,6.947036663,47.5942824,-121.9812237,0,670155.9743,2
2157,2157,2014/6/11 0:00,3,1.75,2430,14607,1200,1230,1,0,1,3,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA,7.523495496,47.558715,-122.2109219,1,699930.8762,2
2158,2158,2014/6/11 0:00,3,3.5,4500,21870,0,4500,2,0,0,3,2004,2003,13528 SE 333rd Pl,Auburn,WA 98092,USA,7.208379562,47.3042421,-122.158797,1,710554.4154,3
